tax_id,genus_tax_id,name,category,is_phage,sample,condition,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length
77928,96335,Proteomonas sulcata,eukaryota,FALSE,frozen,flowthrough,261.5658924,797,3,736,99.5131,109.719
77928,96335,Proteomonas sulcata,eukaryota,FALSE,frozen,filter,25.73824,102,3,82,95.5228,121.516
77928,96335,Proteomonas sulcata,eukaryota,FALSE,roomtemp,filter,9.925114316,33,1,22,84.1439,95.8485
42746,42745,Proteromonas lacertae,eukaryota,FALSE,roomtemp,filter,11.42891952,38,1,32,85.9949,166.278
218848,218847,Proterospongia choanojuncta,eukaryota,FALSE,roomtemp,filter,43.30958974,144,1,143,99.4439,191.007
133427,133426,Protoceratium reticulatum,eukaryota,FALSE,frozen,filter,49.20545883,195,2,167,89.7902,108.364
223996,49977,Protocruzia adherens,eukaryota,FALSE,roomtemp,flowthrough,37.26941824,143,1,55,97.4954,125.132
1348389,1348388,Protocyclidium citrullus,eukaryota,FALSE,roomtemp,filter,11.42891952,38,1,37,85.0388,632.147
2957,439866,Protodinium simplex,eukaryota,FALSE,frozen,filter,206.4105914,818,3,793,98.1314,476.659
2957,439866,Protodinium simplex,eukaryota,FALSE,roomtemp,filter,15.03805199,50,1,29,96.7024,182
1462458,47110,Protodrilus oculifer,eukaryota,FALSE,frozen,filter,7.065399217,28,1,28,98.75,80
1490320,47110,Protodrilus sp. 14 MDD-2014,eukaryota,FALSE,frozen,filter,5.551385099,22,1,20,93.7845,85.1364
1610753,261839,Protoperidinium fuzhouense,eukaryota,FALSE,roomtemp,filter,143.463016,477,1,477,95.51,1403
388226,261839,Protoperidinium thulesense,eukaryota,FALSE,frozen,filter,29.27093961,116,2,83,93.3815,296.092
1807213,41953,Pseudo-nitzschia arctica,eukaryota,FALSE,frozen,filter,183.9527153,729,2,725,94.5389,680.831
44447,41953,Pseudo-nitzschia delicatissima,eukaryota,FALSE,frozen,filter,38.85969569,154,2,141,97.3565,233.613
183588,41953,Pseudo-nitzschia fraudulenta,eukaryota,FALSE,roomtemp,filter,1377.485563,4580,1,4576,97.2054,250.592
1514165,41953,Pseudo-nitzschia sp. A2ni,eukaryota,FALSE,roomtemp,filter,160.6063953,534,2,529,89.093,191.91
176102,53246,Pseudoalteromonas agarivorans,bacteria,FALSE,roomtemp,filter,86.91994052,289,2,259,99.4346,174.691
43657,53246,Pseudoalteromonas luteoviolacea,bacteria,FALSE,roomtemp,flowthrough,113.1113812,434,3,332,99.564,123.619
161398,53246,Pseudoalteromonas phenolica,bacteria,FALSE,roomtemp,filter,89.92755092,299,2,214,98.1213,153.73
1348114,53246,Pseudoalteromonas piratica,bacteria,FALSE,frozen,filter,39.11203138,155,1,148,98.2591,186.478
43658,53246,Pseudoalteromonas rubra,bacteria,FALSE,roomtemp,filter,133.5379017,444,1,433,99.6172,84.4618
43658,53246,Pseudoalteromonas rubra,bacteria,FALSE,roomtemp,flowthrough,79.49071723,305,4,293,99.5326,90.5921
151081,53246,Pseudoalteromonas ruthenica,bacteria,FALSE,frozen,filter,90.3361757,358,4,356,98.132,191.209
151081,53246,Pseudoalteromonas ruthenica,bacteria,FALSE,frozen,flowthrough,18.70672003,57,1,26,97.4184,81.6939
151081,53246,Pseudoalteromonas ruthenica,bacteria,FALSE,roomtemp,filter,110.3793016,367,5,350,99.6139,106.119
151081,53246,Pseudoalteromonas ruthenica,bacteria,FALSE,roomtemp,flowthrough,20.58939889,79,2,61,94.9636,119.712
1720343,53246,Pseudoalteromonas sp. 1_2015MBL_MicDiv,bacteria,FALSE,frozen,flowthrough,51.85371517,158,1,155,85.3385,87.7533
116092,53246,Pseudoalteromonas sp. A25,bacteria,FALSE,roomtemp,flowthrough,18.50439647,71,1,37,98.3367,94.4694
1514074,53246,Pseudoalteromonas sp. NC201,bacteria,FALSE,roomtemp,filter,182.5619512,607,1,596,96.8245,426.993
1514074,53246,Pseudoalteromonas sp. NC201,bacteria,FALSE,roomtemp,flowthrough,5.47313135,21,1,18,94.6842,87.65
1709477,53246,Pseudoalteromonas sp. R3,bacteria,FALSE,frozen,flowthrough,12.47114669,38,1,33,90.4661,199.839
298657,53246,Pseudoalteromonas spongiae,bacteria,FALSE,roomtemp,filter,637.6134045,2120,1,2080,85.6316,617.465
298657,53246,Pseudoalteromonas spongiae,bacteria,FALSE,roomtemp,flowthrough,174.3583273,669,1,604,86.0492,573.299
43659,53246,Pseudoalteromonas tetraodonis,bacteria,FALSE,frozen,flowthrough,8.532889838,26,1,18,99.4478,94.5652
43659,53246,Pseudoalteromonas tetraodonis,bacteria,FALSE,roomtemp,filter,10.5266364,35,1,30,94.5264,78.7941
526556,385031,Pseudoamphisiella quadrinucleata,eukaryota,FALSE,roomtemp,filter,98.34886004,327,1,327,80.229,349
167961,167960,Pseudobodo tremulans,eukaryota,FALSE,roomtemp,filter,74.88949893,249,1,204,98.8104,293.129
1149133,286,Pseudomonas furukawaii,bacteria,FALSE,frozen,flowthrough,10.17383019,31,1,31,95.833,48
1149133,286,Pseudomonas furukawaii,bacteria,FALSE,roomtemp,flowthrough,832.1765906,3193,1,3156,87.8087,178.398
797277,286,Pseudomonas litoralis,bacteria,FALSE,roomtemp,flowthrough,312.7503629,1200,1,1183,97.0595,99.8257
47886,286,Pseudomonas luteola,bacteria,FALSE,roomtemp,flowthrough,7.036883165,27,1,6,90.1411,89.0952
437900,286,Pseudomonas marincola,bacteria,FALSE,roomtemp,flowthrough,337.5097666,1295,4,1236,97.5205,96.6547
437900,286,Pseudomonas marincola,bacteria,FALSE,roomtemp,filter,17.74490135,59,1,11,94.7768,65.3182
553151,286,Pseudomonas pelagia,bacteria,FALSE,roomtemp,filter,467.984178,1556,3,1539,88.1229,300.904
1434072,286,Pseudomonas salegens,bacteria,FALSE,roomtemp,flowthrough,26.32315554,101,1,83,98.8632,111.985
1461581,286,Pseudomonas saudimassiliensis,bacteria,FALSE,frozen,flowthrough,354.4431164,1080,1,1079,99.9985,217.837
1461581,286,Pseudomonas saudimassiliensis,bacteria,FALSE,roomtemp,filter,122.1089822,406,1,392,87.0201,277.473
658630,286,Pseudomonas sp. CMR5c,bacteria,FALSE,roomtemp,flowthrough,442.5417635,1698,3,1695,88.9576,97.3096
2213226,286,Pseudomonas sp. QZS01,bacteria,FALSE,roomtemp,flowthrough,30.49316038,117,2,103,99.0389,92.8247
1573718,286,Pseudomonas sp. S34,bacteria,FALSE,frozen,filter,55.00917962,218,1,217,94.0382,334.495
1573718,286,Pseudomonas sp. S34,bacteria,FALSE,roomtemp,filter,105.266364,350,1,346,92.9584,256.61
35684,35683,Pseudopedinella elastica,eukaryota,FALSE,frozen,filter,507.6994009,2012,5,1748,99.2498,235.416
35684,35683,Pseudopedinella elastica,eukaryota,FALSE,frozen,flowthrough,314.0759837,957,3,837,96.5095,198.257
35684,35683,Pseudopedinella elastica,eukaryota,FALSE,roomtemp,filter,810.5510025,2695,3,2658,99.5025,252.643
35684,35683,Pseudopedinella elastica,eukaryota,FALSE,roomtemp,flowthrough,29.97190978,115,2,88,97.1727,205.037
2591580,376276,Pseudophacopteron tuberculatum,eukaryota,FALSE,frozen,filter,119.859451,475,1,472,94.4642,250.222
41886,41885,Pseudoscourfieldia marina,eukaryota,FALSE,frozen,flowthrough,124.3832788,379,2,342,98.2805,281.783
41886,41885,Pseudoscourfieldia marina,eukaryota,FALSE,frozen,filter,55.51385099,220,3,182,99.5892,236.784
41886,41885,Pseudoscourfieldia marina,eukaryota,FALSE,roomtemp,filter,68.27275605,227,1,190,99.907,557.383
641229,641224,Pseudotontonia simplicidens,eukaryota,FALSE,frozen,filter,79.73807687,316,1,298,99.1506,142.508
911045,258255,Pseudovibrio sp. FO-BEG1,bacteria,FALSE,frozen,flowthrough,22.64497688,69,1,63,82.1632,299.649
271091,623282,Psychrilyobacter atlanticus,bacteria,FALSE,frozen,filter,9.841091766,39,1,27,98.7214,215.821
2565557,497,Psychrobacter sp. PAMC27889,bacteria,FALSE,roomtemp,flowthrough,7.297508467,28,1,26,97.7264,54.5714
349106,497,Psychrobacter sp. PRwf-1,bacteria,FALSE,roomtemp,flowthrough,10.9462627,42,2,28,88.4863,131.175
357794,67572,Psychromonas ingrahamii,bacteria,FALSE,roomtemp,filter,195.4946759,650,2,630,81.3219,321.386
38836,38835,Pterosperma cristatum,eukaryota,FALSE,frozen,filter,196.0648283,777,1,711,99.5447,181.398
38836,38835,Pterosperma cristatum,eukaryota,FALSE,roomtemp,filter,21.35403383,71,1,52,99.5881,78.9552
1505670,5296,Puccinia cf. psidii AE-2014,eukaryota,FALSE,frozen,filter,6.056056471,24,1,24,92.857,70
225066,225065,Pulleniatina obliquiloculata,eukaryota,FALSE,frozen,filter,51.72881569,205,2,169,92.0744,325.8
948071,-200010744,Puniceispirillum phage HMO-2011,viruses,TRUE,frozen,flowthrough,176.565182,538,12,168,90.0252,140.986
948071,-200010744,Puniceispirillum phage HMO-2011,viruses,TRUE,roomtemp,flowthrough,72.45383407,278,1,11,91.6166,74.95
132611,36882,Pyramimonas australis,eukaryota,FALSE,frozen,filter,125.4108361,497,1,463,99.9204,242.262
67781,36882,Pyramimonas disomata,eukaryota,FALSE,frozen,flowthrough,194.943714,594,1,575,96.582,337.81
67781,36882,Pyramimonas disomata,eukaryota,FALSE,frozen,filter,46.93443765,186,2,70,98.9401,92.1863
36892,36882,Pyramimonas olivacea,eukaryota,FALSE,frozen,filter,1113.305048,4412,8,4270,98.52,346.997
498058,36882,Pyramimonas sp. HV-2008,eukaryota,FALSE,frozen,filter,11.60744157,46,1,26,85.1222,157.422
498058,36882,Pyramimonas sp. HV-2008,eukaryota,FALSE,roomtemp,filter,68.57351709,228,1,219,90.4441,372.092
1401179,36882,Pyramimonas sp. Mk7P4,eukaryota,FALSE,frozen,filter,20.94386196,83,2,82,100,102.481
1401189,36882,Pyramimonas sp. Py8,eukaryota,FALSE,frozen,filter,189.7564361,752,1,752,97.925,241
1401203,36882,Pyramimonas sp. TUP12,eukaryota,FALSE,frozen,filter,253.8497004,1006,1,1006,99.39,164
141884,3033,Pyrenomonas helgolandii,eukaryota,FALSE,frozen,filter,26.24291138,104,1,12,93.6906,77.1889
1776403,146308,Pyrenula inframamillana,eukaryota,FALSE,frozen,filter,173.1022808,686,1,686,80.804,224
2972,2971,Pyrocystis lunula,eukaryota,FALSE,frozen,filter,20.43919059,81,1,75,82.0045,674.133
94132,174951,Ramlibacter tataouinensis,bacteria,FALSE,roomtemp,filter,30.97838711,103,1,77,91.5662,113.663
94132,174951,Ramlibacter tataouinensis,bacteria,FALSE,roomtemp,flowthrough,20.85002419,80,1,78,90.7257,305.444
1112050,1174524,Rapaza viridis,eukaryota,FALSE,frozen,filter,173.3546165,687,5,650,98.0176,488.549
1112050,1174524,Rapaza viridis,eukaryota,FALSE,roomtemp,filter,99.25114316,330,3,281,96.2117,443.908
307104,212534,Raphidiophrys contractilis,eukaryota,FALSE,roomtemp,filter,25.26392735,84,1,75,89.3368,132.247
2051041,2051037,Ravibacter arvi,bacteria,FALSE,roomtemp,filter,66.46818981,221,1,221,91.691,349
1276142,2080271,Reckertia gemma,eukaryota,FALSE,roomtemp,filter,7.519025997,25,1,16,98.7421,73.9474
672157,230494,Reinekea aestuarii,bacteria,FALSE,roomtemp,flowthrough,31.01441099,119,1,117,98.9789,96.7115
1336806,230494,Reinekea forsetii,bacteria,FALSE,roomtemp,flowthrough,158.4601839,608,3,90,96.5841,76.7758
230495,230494,Reinekea marinisedimentorum,bacteria,FALSE,roomtemp,flowthrough,27.36565675,105,1,101,94.6537,76.9091
2485823,31493,Renouxia sp.,eukaryota,FALSE,frozen,filter,7.317734903,29,1,26,83.6661,106.897
41884,41883,Resultomonas moestrupii,eukaryota,FALSE,frozen,flowthrough,12.14295862,37,1,23,96.3072,166.629
2204297,-200,Rhizaria sp.,eukaryota,FALSE,roomtemp,filter,22.55707799,75,1,22,87.865,101.897
1862950,-200,Rhizobiales bacterium NRL2,bacteria,FALSE,roomtemp,filter,83.01004701,276,1,227,91.8366,277.335
1862950,-200,Rhizobiales bacterium NRL2,bacteria,FALSE,roomtemp,flowthrough,45.08817732,173,1,144,94.3754,398.524
35674,35673,Rhizochromulina cf. marina,eukaryota,FALSE,roomtemp,filter,72.18264957,240,2,215,92.6442,304.82
35674,35673,Rhizochromulina cf. marina,eukaryota,FALSE,roomtemp,flowthrough,23.97752782,92,1,29,95.8465,88.1279
640211,-200,Rhodobacterales bacterium CB1049,bacteria,FALSE,roomtemp,flowthrough,138.3920356,531,1,528,100,267.013
2026785,-200119043,Rhodobiaceae bacterium,bacteria,FALSE,roomtemp,filter,18.94794551,63,1,48,90.5559,231.783
77929,37096,Rhodomonas sp.,eukaryota,FALSE,frozen,flowthrough,133.9007328,408,1,354,98.1187,215.104
77929,37096,Rhodomonas sp.,eukaryota,FALSE,frozen,filter,63.08392158,250,1,244,98.294,226.554
1326775,37096,Rhodomonas sp. 08A2,eukaryota,FALSE,roomtemp,filter,643.9293864,2141,1,2141,99.281,139
354588,37096,Rhodomonas sp. CCMP1178,eukaryota,FALSE,frozen,filter,103.7099671,411,1,411,97.196,107
1326761,37096,Rhodomonas sp. CCMP740,eukaryota,FALSE,frozen,flowthrough,381.0263501,1161,1,1152,99.9678,105.574
1326761,37096,Rhodomonas sp. CCMP740,eukaryota,FALSE,frozen,filter,28.51393255,113,1,95,99.6122,86.4268
1326761,37096,Rhodomonas sp. CCMP740,eukaryota,FALSE,roomtemp,filter,9.925114316,33,1,27,99.9379,99.931
1326773,37096,Rhodomonas sp. CCMP767,eukaryota,FALSE,frozen,filter,47.9437804,190,1,164,99.9904,90.3333
79257,37096,Rhodomonas sp. CS24,eukaryota,FALSE,frozen,filter,25.73824,102,1,48,91.7623,239.495
1085,1081,Rhodospirillum rubrum,bacteria,FALSE,frozen,flowthrough,510.9888261,1557,1,1552,88.1594,1085
1085,1081,Rhodospirillum rubrum,bacteria,FALSE,frozen,filter,361.5970385,1433,2,1417,88.1122,1053.62
1085,1081,Rhodospirillum rubrum,bacteria,FALSE,roomtemp,filter,542.873677,1805,3,1787,85.5207,1483.06
1564506,34008,Rhodovulum sp. P5,bacteria,FALSE,roomtemp,filter,6.917503917,23,1,7,92.2649,75.7273
1955427,127149,Rhynchomonas sp.,eukaryota,FALSE,roomtemp,filter,137.4477952,457,2,406,96.9671,354.386
1921136,160598,Rhynchopus sp.,eukaryota,FALSE,frozen,filter,5.803720785,23,1,9,92.6406,81.5217
785,780,Rickettsia typhi,bacteria,FALSE,frozen,flowthrough,651.7815084,1986,1,1984,85.442,1742.8
1528098,-200,Rickettsiales bacterium Ac37b,bacteria,FALSE,roomtemp,filter,15.63957407,52,1,27,86.9159,212.872
1054498,1649488,Rivicola pingtungensis,bacteria,FALSE,frozen,filter,37.34568157,148,1,148,100,258
252307,252306,Robiginitalea biformata,bacteria,FALSE,roomtemp,filter,23.45936111,78,1,15,95.1415,76.6487
681104,681103,Roombia truncata,eukaryota,FALSE,frozen,filter,202.3732204,802,1,794,98.9157,96.1582
166486,841,Roseburia intestinalis,bacteria,FALSE,frozen,filter,10.34576314,41,1,29,94.8015,180
2587858,93682,Roseivivax sp. THAF40,bacteria,FALSE,frozen,filter,119.859451,475,1,471,98.3633,325.57
2587858,93682,Roseivivax sp. THAF40,bacteria,FALSE,roomtemp,flowthrough,10.16438679,39,2,38,99.5875,89.5
2559280,-200010744,Roseobacter phage CRP-1,viruses,TRUE,frozen,flowthrough,116.8349532,356,9,95,87.1584,83.4177
2559280,-200010744,Roseobacter phage CRP-1,viruses,TRUE,roomtemp,flowthrough,52.12506048,200,1,11,88.3031,73.455
2559281,-200010744,Roseobacter phage CRP-2,viruses,TRUE,frozen,flowthrough,79.42151311,242,4,132,84.9464,316.29
2559281,-200010744,Roseobacter phage CRP-2,viruses,TRUE,roomtemp,flowthrough,29.45065917,113,2,40,86.419,168.981
2559282,-200010744,Roseobacter phage CRP-3,viruses,TRUE,frozen,flowthrough,48.24364639,147,1,23,93.2663,70.3359
2559283,-200010744,Roseobacter phage CRP-4,viruses,TRUE,frozen,flowthrough,137.1826136,418,4,188,90.8607,137.293
2559283,-200010744,Roseobacter phage CRP-4,viruses,TRUE,roomtemp,flowthrough,57.33756653,220,2,46,91.6196,143.9
2559284,-200010744,Roseobacter phage CRP-5,viruses,TRUE,frozen,flowthrough,3041.318851,9267,7,9039,83.3221,332.914
2559284,-200010744,Roseobacter phage CRP-5,viruses,TRUE,roomtemp,flowthrough,74.53883649,286,4,149,88.1405,272.582
2559285,-200010744,Roseobacter phage CRP-6,viruses,TRUE,frozen,flowthrough,982.5950837,2994,6,2652,86.063,1134.75
2559285,-200010744,Roseobacter phage CRP-6,viruses,TRUE,roomtemp,flowthrough,92.00073175,353,5,178,88.8517,257.586
2559286,-200010744,Roseobacter phage CRP-7,viruses,TRUE,frozen,flowthrough,53.8228436,164,3,56,90.9109,118.077
2494550,74030,Roseovarius sp. MME-070,bacteria,FALSE,frozen,filter,45.67275922,181,5,162,98.7149,99.7799
2494550,74030,Roseovarius sp. MME-070,bacteria,FALSE,roomtemp,filter,22.85783903,76,1,8,93.7117,87.3803
2587850,74030,Roseovarius sp. THAF27,bacteria,FALSE,roomtemp,filter,39.09893518,130,2,106,85.3084,290.05
1403802,1403801,Roundia cardiophora,eukaryota,FALSE,roomtemp,filter,3299.047846,10969,3,10947,98.6041,722.688
129788,186463,Ruditapes philippinarum,eukaryota,FALSE,frozen,filter,41.13071687,163,1,147,98.0357,220.618
2293862,97050,Ruegeria sp. AD91A,bacteria,FALSE,roomtemp,flowthrough,905.6729258,3475,2,3467,97.5387,523.821
2293862,97050,Ruegeria sp. AD91A,bacteria,FALSE,roomtemp,filter,18.64718447,62,1,27,91.5237,113.492
2587853,97050,Ruegeria sp. THAF33,bacteria,FALSE,roomtemp,filter,209.9312058,698,1,667,82.2424,391.52
292414,97050,Ruegeria sp. TM1040,bacteria,FALSE,roomtemp,flowthrough,283.8209543,1089,4,1076,99.2338,206.976
1379909,1379908,Rufibacter sp. DG15C,bacteria,FALSE,roomtemp,filter,15.63957407,52,1,49,88.7185,214.733
251482,251481,Sabellaria alveolata,eukaryota,FALSE,roomtemp,filter,52.93394302,176,1,123,99.8177,207.805
44092,4943,Saccharomycopsis malanga,eukaryota,FALSE,frozen,filter,190.2611075,754,1,754,93.2926,164
478418,227528,Sagartia troglodytes,eukaryota,FALSE,roomtemp,flowthrough,200.4208575,769,1,768,85.542,310.656
430457,404432,Salinicola salarius,bacteria,FALSE,roomtemp,flowthrough,5024.85583,19280,1,19279,89.1514,1013.89
2303538,288793,Salinimonas sediminis,bacteria,FALSE,roomtemp,flowthrough,2082.396166,7990,4,7663,99.6544,123.144
2303538,288793,Salinimonas sediminis,bacteria,FALSE,roomtemp,filter,26.16621047,87,1,62,98.5035,98.1294
2183582,2661818,Saliniradius amylolyticus,bacteria,FALSE,roomtemp,flowthrough,39.87567127,153,3,121,96.2093,80.1026
1229727,263377,Salipiger profundus,bacteria,FALSE,roomtemp,filter,33.38447543,111,2,77,95.0054,130.971
1742604,86017,Salpingoeca calixa,eukaryota,FALSE,roomtemp,filter,325.1226841,1081,4,915,98.818,421.106
1742604,86017,Salpingoeca calixa,eukaryota,FALSE,roomtemp,flowthrough,47.43380504,182,1,43,96.7265,129.029
86018,86017,Salpingoeca infusionum,eukaryota,FALSE,roomtemp,flowthrough,184.2620888,707,6,601,98.1311,492.357
86018,86017,Salpingoeca infusionum,eukaryota,FALSE,roomtemp,filter,122.1089822,406,2,241,99.4371,397.028
946362,86017,Salpingoeca rosetta,eukaryota,FALSE,roomtemp,filter,21.95555591,73,1,36,86.7875,140.69
473813,86017,Salpingoeca urceolata,eukaryota,FALSE,roomtemp,filter,79.40091453,264,1,241,93.5565,197.416
927083,1055688,Sandaracinus amylolyticus,bacteria,FALSE,roomtemp,filter,10.5266364,35,1,6,89.6759,76.8529
4770,4769,Saprolegnia ferax,eukaryota,FALSE,roomtemp,flowthrough,39.35442066,151,1,150,80.0574,942.852
101203,4769,Saprolegnia parasitica,eukaryota,FALSE,frozen,filter,39.36436706,156,1,83,87.2718,113.205
156652,1007,Saprospira sp. SS95-4,bacteria,FALSE,roomtemp,filter,37.29436894,124,1,113,99.2294,116.274
473817,473816,Savillea micropora,eukaryota,FALSE,frozen,filter,9.084084707,36,1,20,93.2897,155.457
473817,473816,Savillea micropora,eukaryota,FALSE,roomtemp,filter,30.97838711,103,1,69,94.0509,230.558
4896,4895,Schizosaccharomyces pombe,eukaryota,FALSE,roomtemp,filter,31.88067023,106,1,100,96.1853,56.17
1691974,54902,Scrippsiella aff. acuminata,eukaryota,FALSE,frozen,filter,61.06523609,242,1,238,99.7426,384.403
530033,54902,Scrippsiella donghaienis,eukaryota,FALSE,frozen,filter,19.68218353,78,1,66,99.9493,256.225
143670,54902,Scrippsiella sp.,eukaryota,FALSE,frozen,filter,33.81298197,134,2,117,100,199.302
268828,54902,Scrippsiella trifida,eukaryota,FALSE,frozen,filter,140.803313,558,1,558,99.574,235
71861,54902,Scrippsiella trochoidea,eukaryota,FALSE,frozen,filter,43.40173805,172,2,123,92.1667,419.548
199905,-200000543,secondary endosymbiont of Amonostherium lichtensioides,bacteria,FALSE,roomtemp,flowthrough,9.903761491,38,1,38,94.444,54
1835721,-200000543,secondary endosymbiont of Trabutina mannipara,bacteria,FALSE,frozen,filter,5.551385099,22,1,20,81.2051,166.111
1543721,349742,Sedimenticola thiotaurini,bacteria,FALSE,frozen,flowthrough,19.0349081,58,1,13,95.2358,69.2076
1543721,349742,Sedimenticola thiotaurini,bacteria,FALSE,roomtemp,filter,39.39969622,131,1,68,86.952,171.975
1543721,349742,Sedimenticola thiotaurini,bacteria,FALSE,roomtemp,flowthrough,19.28627238,74,1,14,94.754,71
2483033,1541818,Sedimentitalea sp. W43,bacteria,FALSE,roomtemp,flowthrough,40.91817248,157,1,139,99.1735,132.077
1453352,389486,Sediminicola sp. YIK13,bacteria,FALSE,frozen,filter,46.17743059,183,2,159,85.3713,310.349
1453352,389486,Sediminicola sp. YIK13,bacteria,FALSE,roomtemp,filter,149.7789979,498,2,484,84.6381,345.092
1545448,1841640,Segregatospumella dracosaxi,eukaryota,FALSE,roomtemp,flowthrough,21.6319001,83,2,54,95.7697,68.7375
61652,613,Serratia rubidaea,bacteria,FALSE,roomtemp,filter,51.12937678,170,1,167,93.1213,88.4408
308610,308590,Sertularia cupressina,eukaryota,FALSE,roomtemp,flowthrough,28.66878326,110,1,109,97.9094,48.9479
238836,22,Shewanella donghaensis,bacteria,FALSE,roomtemp,filter,27.67001567,92,1,76,98.5939,78.6463
238836,22,Shewanella donghaensis,bacteria,FALSE,roomtemp,flowthrough,21.6319001,83,1,67,99.1414,100.466
